,kboTIME,RA,DEC
681,2433963.2153296494,150.77793,23.73699
682,2433964.215426004,150.78326,23.7405
683,2433965.215522447,150.78823,23.74414
684,2433966.21561895,150.79285,23.7479
685,2433967.215715484,150.79712,23.7518
686,2433968.215812022,150.80103,23.75582
687,2433969.215908534,150.80458,23.75997
688,2433970.216004991,150.80777,23.76424
689,2433971.216101364,150.81061,23.76864
690,2433972.2161976234,150.81309,23.77316
691,2433973.216293739,150.8152,23.7778
692,2433974.21638968,150.81696,23.78257
693,2433975.216485415,150.81835,23.78745
694,2433976.216580914,150.81938,23.79246
695,2433977.216676144,150.82005,23.79758
696,2433978.216771073,150.82035,23.80282
697,2433979.216865669,150.82029,23.80818
698,2433980.2169598984,150.81987,23.81365
699,2433981.2170537286,150.81908,23.81923
700,2433982.2171471277,150.81793,23.82492
701,2433983.217240064,150.81643,23.83072
702,2433984.217332506,150.81456,23.83663
703,2433985.217424425,150.81233,23.84264
704,2433986.217515791,150.80975,23.84876
705,2433987.2176065748,150.80681,23.85498
706,2433988.2176967496,150.80352,23.8613
707,2433989.217786287,150.79988,23.86771
708,2433990.21787516,150.79589,23.87422
709,2433991.2179633416,150.79155,23.88083
710,2433992.2180508054,150.78687,23.88752
711,2433993.2181375246,150.78184,23.89431
712,2433994.218223472,150.77646,23.90118
713,2433995.2183086216,150.77075,23.90814
714,2433996.218392947,150.7647,23.91519
715,2433997.218476421,150.75831,23.92232
716,2433998.218559018,150.75159,23.92952
717,2433999.2186407098,150.74454,23.93681
718,2434000.218721471,150.73715,23.94417
719,2434001.2188012744,150.72944,23.95161
720,2434002.218880093,150.72141,23.95912
721,2434003.2189579,150.71305,23.9667
722,2434004.2190346685,150.70438,23.97434
723,2434005.2191103715,150.69538,23.98205
724,2434006.219184981,150.68608,23.98983
725,2434007.219258471,150.67646,23.99766
726,2434008.219330813,150.66654,24.00555
727,2434009.219401981,150.65632,24.0135
728,2434010.21947195,150.6458,24.0215
729,2434011.2195406947,150.63499,24.02955
730,2434012.219608192,150.62389,24.03765
731,2434013.2196744187,150.61251,24.04579
732,2434014.219739354,150.60084,24.05397
733,2434015.2198029784,150.58891,24.06219
734,2434016.219865272,150.5767,24.07044
735,2434017.2199262152,150.56423,24.07873
736,2434018.2199857906,150.5515,24.08705
737,2434019.2200439796,150.53852,24.09539
738,2434020.2201007647,150.52528,24.10377
739,2434021.2201561294,150.51181,24.11216
740,2434022.220210056,150.49809,24.12057
741,2434023.2202625284,150.48414,24.129
742,2434024.22031353,150.46996,24.13745
743,2434025.220363044,150.45555,24.14591
744,2434026.220411056,150.44093,24.15438
745,2434027.220457549,150.42609,24.16285
746,2434028.2205025083,150.41104,24.17133
747,2434029.2205459177,150.39579,24.17981
748,2434030.220587762,150.38034,24.18829
749,2434031.220628027,150.3647,24.19677
750,2434032.220666697,150.34887,24.20524
751,2434033.2207037574,150.33286,24.2137
752,2434034.220739194,150.31668,24.22215
753,2434035.2207729924,150.30033,24.23058
754,2434036.2208051393,150.28381,24.239
755,2434037.2208356215,150.26714,24.2474
756,2434038.2208644277,150.25032,24.25577
757,2434039.2208915465,150.23336,24.26412
758,2434040.2209169697,150.21626,24.27244
759,2434041.2209406896,150.19903,24.28073
760,2434042.220962699,150.18168,24.28898
761,2434043.220982993,150.16422,24.29719
762,2434044.221001567,150.14665,24.30536
763,2434045.2210184173,150.12898,24.31349
764,2434046.2210335406,150.11122,24.32158
765,2434047.221046934,150.09337,24.32961
766,2434048.221058595,150.07544,24.3376
767,2434049.221068522,150.05744,24.34553
768,2434050.221076713,150.03937,24.35341
769,2434051.221083167,150.02124,24.36122
770,2434052.2210878828,150.00305,24.36898
771,2434053.2210908607,149.98482,24.37668
772,2434054.2210920993,149.96655,24.38431
773,2434055.221091599,149.94824,24.39188
774,2434056.221089361,149.92991,24.39937
775,2434057.2210853836,149.91155,24.40679
776,2434058.221079669,149.89318,24.41415
777,2434059.221072217,149.8748,24.42142
778,2434060.2210630295,149.85643,24.42862
779,2434061.2210521074,149.83805,24.43573
780,2434062.221039453,149.81969,24.44277
781,2434063.2210250683,149.80135,24.44972
782,2434064.221008956,149.78304,24.45658
783,2434065.2209911207,149.76476,24.46336
784,2434066.220971566,149.74652,24.47004
785,2434067.2209503,149.72832,24.47663
786,2434068.220927329,149.71019,24.48312
787,2434069.220902662,149.69211,24.48951
788,2434070.220876309,149.67411,24.49581
789,2434071.220848282,149.65618,24.502
790,2434072.220818592,149.63834,24.50809
791,2434073.220787251,149.62059,24.51407
792,2434074.2207542723,149.60294,24.51995
793,2434075.2207196685,149.58538,24.52572
794,2434076.220683454,149.56794,24.53137
795,2434077.2206456414,149.55062,24.53692
796,2434078.2206062456,149.53342,24.54235
797,2434079.22056528,149.51634,24.54767
798,2434080.220522759,149.4994,24.55287
799,2434081.220478697,149.4826,24.55796
800,2434082.2204331094,149.46595,24.56293
801,2434083.2203860106,149.44944,24.56778
802,2434084.220337415,149.4331,24.5725
803,2434085.2202873384,149.41692,24.57711
804,2434086.2202357952,149.4009,24.5816
805,2434087.2201828,149.38506,24.58596
806,2434088.220128369,149.3694,24.5902
807,2434089.2200725176,149.35392,24.59431
808,2434090.2200152613,149.33864,24.59829
809,2434091.219956617,149.32355,24.60215
810,2434092.219896601,149.30866,24.60588
811,2434093.219835232,149.29398,24.60947
812,2434094.2197725284,149.27951,24.61294
813,2434095.2197085107,149.26526,24.61628
814,2434096.219643199,149.25123,24.61948
815,2434097.219576616,149.23744,24.62254
816,2434098.2195087844,149.22388,24.62548
817,2434099.2194397277,149.21056,24.62828
818,2434100.21936947,149.19748,24.63094
819,2434101.2192980363,149.18466,24.63347
820,2434102.21922545,149.17209,24.63586
821,2434103.2191517367,149.15977,24.63811
822,2434104.2190769203,149.14772,24.64023
823,2434105.2190010254,149.13594,24.64221
824,2434106.2189240777,149.12443,24.64405
825,2434107.2188461004,149.11319,24.64576
826,2434108.218767119,149.10223,24.64732
827,2434109.2186871576,149.09154,24.64876
828,2434110.218606241,149.08115,24.65005
829,2434111.218524393,149.07104,24.65121
830,2434112.218441638,149.06122,24.65223
831,2434113.218358,149.05169,24.65312
832,2434114.218273502,149.04246,24.65387
833,2434115.218188168,149.03354,24.65448
834,2434116.2181020216,149.02491,24.65496
835,2434117.218015087,149.01659,24.6553
836,2434118.2179273874,149.00857,24.6555
837,2434119.2178389477,149.00087,24.65557
838,2434120.217749793,148.99348,24.65551
839,2434121.2176599484,148.98642,24.65531
840,2434122.2175694415,148.97967,24.65497
841,2434123.2174782986,148.97324,24.6545
842,2434124.2173865475,148.96714,24.65389
843,2434125.217294218,148.96137,24.65315
844,2434126.217201338,148.95593,24.65228
845,2434127.2171079377,148.95082,24.65127
846,2434128.217014046,148.94604,24.65013
847,2434129.216919693,148.94161,24.64886
848,2434130.2168249083,148.93751,24.64746
849,2434131.2167297206,148.93375,24.64592
850,2434132.21663416,148.93033,24.64426
851,2434133.2165382537,148.92725,24.64247
852,2434134.216442032,148.92451,24.64056
853,2434135.2163455216,148.92211,24.63852
854,2434136.216248751,148.92006,24.63635
855,2434137.2161517483,148.91835,24.63406
856,2434138.21605454,148.91699,24.63164
857,2434139.215957154,148.91597,24.62911
858,2434140.2158596157,148.91529,24.62645
859,2434141.215761952,148.91496,24.62368
860,2434142.215664188,148.91498,24.62079
861,2434143.215566349,148.91534,24.61778
862,2434144.2154684607,148.91604,24.61465
863,2434145.2153705475,148.91709,24.61141
864,2434146.2152726357,148.91848,24.60805
865,2434147.21517475,148.92022,24.60459
866,2434148.215076918,148.9223,24.60101
867,2434149.214979165,148.92473,24.59731
868,2434150.2148815193,148.92751,24.59351
869,2434151.2147840085,148.93063,24.5896
870,2434152.2146866615,148.93409,24.58559
871,2434153.2145895064,148.9379,24.58146
872,2434154.2144925715,148.94205,24.57723
873,2434155.2143958868,148.94655,24.5729
874,2434156.2142994795,148.95139,24.56847
875,2434157.2142033787,148.95657,24.56393
876,2434158.2141076126,148.96209,24.5593
877,2434159.2140122084,148.96795,24.55457
878,2434160.2139171935,148.97414,24.54974
879,2434161.213822594,148.98067,24.54482
880,2434162.213728437,148.98753,24.53981
881,2434163.213634748,148.99473,24.53471
882,2434164.213541552,149.00225,24.52952
883,2434165.213448874,149.0101,24.52424
884,2434166.2133567384,149.01827,24.51888
885,2434167.2132651685,149.02676,24.51343
886,2434168.2131741876,149.03558,24.5079
887,2434169.2130838186,149.04471,24.5023
888,2434170.212994083,149.05416,24.49661
889,2434171.2129050028,149.06392,24.49085
890,2434172.2128165984,149.07399,24.48501
891,2434173.2127288915,149.08436,24.4791
892,2434174.2126419037,149.09505,24.47311
893,2434175.212555656,149.10604,24.46706
894,2434176.212470172,149.11732,24.46093
895,2434177.212385473,149.12891,24.45474
896,2434178.212301582,149.1408,24.44849
897,2434179.212218524,149.15298,24.44217
898,2434180.212136321,149.16545,24.43578
899,2434181.212054997,149.17821,24.42934
900,2434182.2119745756,149.19126,24.42283
901,2434183.21189508,149.20459,24.41627
902,2434184.211816533,149.2182,24.40966
903,2434185.211738956,149.23209,24.40299
904,2434186.2116623726,149.24625,24.39627
905,2434187.2115868027,149.26068,24.3895
906,2434188.2115122676,149.27538,24.38268
907,2434189.2114387876,149.29034,24.37582
908,2434190.211366382,149.30555,24.36892
909,2434191.2112950697,149.32103,24.36197
910,2434192.211224869,149.33675,24.35499
911,2434193.211155798,149.35272,24.34797
912,2434194.211087873,149.36893,24.34091
913,2434195.211021112,149.38538,24.33382
914,2434196.210955529,149.40206,24.32671
915,2434197.21089114,149.41897,24.31956
916,2434198.2108279597,149.43611,24.31238
917,2434199.2107660016,149.45347,24.30518
918,2434200.21070528,149.47105,24.29796
919,2434201.2106458074,149.48884,24.29071
920,2434202.2105875984,149.50684,24.28345
921,2434203.2105306666,149.52505,24.27617
922,2434204.2104750266,149.54346,24.26887
923,2434205.210420694,149.56207,24.26155
924,2434206.210367684,149.58088,24.25422
925,2434207.210316011,149.59987,24.24689
926,2434208.210265692,149.61906,24.23954
927,2434209.2102167406,149.63843,24.23218
928,2434210.210169173,149.65797,24.22482
929,2434211.2101230025,149.67769,24.21746
930,2434212.210078244,149.69758,24.2101
931,2434213.2100349097,149.71763,24.20273
932,2434214.209993013,149.73784,24.19537
933,2434215.209952566,149.75821,24.18802
934,2434216.2099135793,149.77873,24.18067
935,2434217.2098760647,149.79939,24.17333
936,2434218.2098400313,149.82019,24.16601
937,2434219.209805489,149.84113,24.1587
938,2434220.2097724467,149.86219,24.1514
939,2434221.209740911,149.88338,24.14412
940,2434222.209710891,149.90469,24.13686
941,2434223.209682392,149.92611,24.12963
942,2434224.2096554204,149.94764,24.12242
943,2434225.2096299813,149.96928,24.11523
944,2434226.2096060794,149.99101,24.10807
945,2434227.2095837183,150.01284,24.10095
946,2434228.209562903,150.03475,24.09385
947,2434229.2095436356,150.05675,24.08679
948,2434230.209525921,150.07883,24.07976
949,2434231.2095097634,150.10098,24.07277
950,2434232.209495167,150.1232,24.06581
951,2434233.209482137,150.14549,24.0589
952,2434234.209470679,150.16784,24.05203
953,2434235.209460798,150.19025,24.0452
954,2434236.209452499,150.21271,24.03842
955,2434237.2094457876,150.23521,24.03168
956,2434238.2094406667,150.25776,24.02499
957,2434239.209437141,150.28034,24.01836
958,2434240.209435213,150.30295,24.01178
959,2434241.2094348846,150.32558,24.00525
960,2434242.209436158,150.34824,23.99878
961,2434243.209439034,150.37091,23.99237
962,2434244.209443513,150.39358,23.98602
963,2434245.2094495944,150.41626,23.97974
964,2434246.2094572764,150.43894,23.97352
965,2434247.209466558,150.46161,23.96736
966,2434248.209477436,150.48426,23.96128
967,2434249.209489907,150.5069,23.95527
968,2434250.209503967,150.52951,23.94933
969,2434251.2095196107,150.55208,23.94346
970,2434252.2095368328,150.57463,23.93767
971,2434253.2095556273,150.59713,23.93196
972,2434254.209575988,150.61958,23.92633
973,2434255.2095979066,150.64198,23.92078
974,2434256.209621377,150.66433,23.91531
975,2434257.2096463908,150.68661,23.90992
976,2434258.209672941,150.70882,23.90462
977,2434259.209701021,150.73097,23.89941
978,2434260.2097306247,150.75304,23.89429
979,2434261.209761745,150.77502,23.88925
980,2434262.209794376,150.79692,23.88431
981,2434263.2098285123,150.81873,23.87946
982,2434264.2098641475,150.84045,23.8747
983,2434265.209901274,150.86206,23.87004
984,2434266.209939886,150.88357,23.86547
985,2434267.2099799733,150.90496,23.86101
986,2434268.2100215284,150.92624,23.85664
987,2434269.2100645415,150.9474,23.85238
988,2434270.2101090024,150.96843,23.84822
989,2434271.2101549003,150.98932,23.84417
990,2434272.210202223,151.01008,23.84022
991,2434273.2102509593,151.0307,23.83638
992,2434274.2103010947,151.05116,23.83266
993,2434275.210352616,151.07147,23.82904
994,2434276.210405509,151.09162,23.82553
995,2434277.2104597576,151.11161,23.82214
996,2434278.2105153464,151.13142,23.81887
997,2434279.210572258,151.15106,23.81571
998,2434280.2106304765,151.17052,23.81267
999,2434281.210689983,151.1898,23.80975
1000,2434282.210750759,151.20888,23.80695
1001,2434283.210812788,151.22777,23.80426
1002,2434284.2108760495,151.24647,23.8017
1003,2434285.2109405263,151.26496,23.79927
1004,2434286.2110061995,151.28324,23.79695
1005,2434287.2110730517,151.30131,23.79476
1006,2434288.2111410648,151.31916,23.79269
1007,2434289.2112102224,151.3368,23.79075
1008,2434290.211280507,151.35421,23.78894
1009,2434291.2113519013,151.37139,23.78725
1010,2434292.211424388,151.38835,23.78569
1011,2434293.2114979494,151.40506,23.78426
1012,2434294.211572567,151.42154,23.78296
1013,2434295.2116482216,151.43777,23.78179
1014,2434296.2117248927,151.45375,23.78075
1015,2434297.211802561,151.46948,23.77985
1016,2434298.211881204,151.48495,23.77908
1017,2434299.2119608005,151.50015,23.77844
1018,2434300.212041328,151.51509,23.77793
1019,2434301.212122764,151.52976,23.77756
1020,2434302.2122050836,151.54416,23.77733
1021,2434303.2122882633,151.55827,23.77724
1022,2434304.2123722774,151.5721,23.77728
1023,2434305.2124571004,151.58564,23.77745
1024,2434306.212542706,151.59889,23.77777
1025,2434307.2126290677,151.61185,23.77822
1026,2434308.212716158,151.62451,23.77882
1027,2434309.212803949,151.63687,23.77955
1028,2434310.212892414,151.64892,23.78042
1029,2434311.212981525,151.66067,23.78142
1030,2434312.213071254,151.6721,23.78257
1031,2434313.213161575,151.68323,23.78385
1032,2434314.21325246,151.69403,23.78527
1033,2434315.213343884,151.70452,23.78683
1034,2434316.2134358194,151.71469,23.78852
1035,2434317.213528242,151.72454,23.79035
1036,2434318.2136211256,151.73406,23.79232
1037,2434319.2137144445,151.74326,23.79443
1038,2434320.213808174,151.75212,23.79667
1039,2434321.213902287,151.76066,23.79904
1040,2434322.213996758,151.76886,23.80156
1041,2434323.21409156,151.77672,23.8042
1042,2434324.2141866647,151.78425,23.80699
1043,2434325.2142820447,151.79143,23.80991
1044,2434326.214377671,151.79827,23.81296
1045,2434327.2144735153,151.80476,23.81615
1046,2434328.214569547,151.81091,23.81947
1047,2434329.214665738,151.8167,23.82292
1048,2434330.2147620567,151.82215,23.82651
1049,2434331.214858473,151.82724,23.83023
1050,2434332.2149549546,151.83197,23.83408
1051,2434333.2150514713,151.83635,23.83806
1052,2434334.2151479907,151.84038,23.84217
1053,2434335.2152444804,151.84404,23.84641
1054,2434336.2153409077,151.84734,23.85078
1055,2434337.215437241,151.85029,23.85527
1056,2434338.215533448,151.85287,23.85989
1057,2434339.215629497,151.85509,23.86463
1058,2434340.215725357,151.85696,23.86949
1059,2434341.215820998,151.85846,23.87448
1060,2434342.2159163896,151.8596,23.87958
1061,2434343.216011503,151.86038,23.8848
1062,2434344.216106309,151.8608,23.89014
1063,2434345.21620078,151.86087,23.89559
1064,2434346.216294888,151.86057,23.90115
1065,2434347.2163886046,151.85992,23.90683
1066,2434348.2164819026,151.85891,23.91261
1067,2434349.216574754,151.85754,23.91851
1068,2434350.216667131,151.85582,23.92451
1069,2434351.2167590046,151.85374,23.93062
1070,2434352.216850347,151.8513,23.93683
1071,2434353.2169411285,151.84852,23.94314
1072,2434354.2170313206,151.84537,23.94956
1073,2434355.217120894,151.84188,23.95607
1074,2434356.21720982,151.83803,23.96269
1075,2434357.2172980686,151.83384,23.9694
1076,2434358.2173856096,151.82929,23.9762
1077,2434359.217472414,151.8244,23.98309
1078,2434360.217558452,151.81917,23.99008
1079,2434361.217643693,151.81359,23.99715
1080,2434362.2177281077,151.80767,24.00431
1081,2434363.2178116655,151.8014,24.01155
1082,2434364.217894337,151.79481,24.01888
1083,2434365.217976093,151.78788,24.02628
1084,2434366.218056905,151.78061,24.03376
1085,2434367.2181367455,151.77302,24.04131
1086,2434368.218215587,151.76511,24.04893
1087,2434369.218293405,151.75688,24.05662
1088,2434370.218370174,151.74832,24.06438
1089,2434371.2184458706,151.73946,24.0722
1090,2434372.2185204714,151.73028,24.08008
1091,2434373.218593953,151.7208,24.08802
1092,2434374.2186662946,151.71102,24.09602
