,timearr, xearr, yearr, zearr,vxearr,vyearr,vzearr
8290,2456182.5,26.229906814860495,13.49284628823912,-4.238919673097863,-0.0044594133821481,-0.0139606702212172,0.0002492829282805
8291,2456183.5,26.225621865436327,13.479037072948762,-4.238747563205083,-0.0041677054179731,-0.0140136090089342,0.0002496525277954
8292,2456184.5000000005,26.221625931289378,13.46517790853658,-4.238575269245924,-0.0038747050932441,-0.0140614082476824,0.0002500124645029
8293,2456185.5000000005,26.217920236774095,13.451273933478948,-4.238402781434349,-0.0035805378533331,-0.0141039648622163,0.0002503554166535
8294,2456186.5,26.21450586791643,13.43733038574308,-4.238230098160316,-0.0032853572605694,-0.0141411845833744,0.0002506723073353
8295,2456187.5,26.21138374413751,13.42335258803627,-4.238057227480615,-0.0029893443142502,-0.0141729941587031,0.0002509529408702
8296,2456188.5,26.20855459390103,13.40934592058686,-4.237884187715436,-0.0026927001314343,-0.0141993534176243,0.0002511871390915
8297,2456189.5,26.20601894090339,13.39531578368128,-4.237711006750384,-0.0023956325210353,-0.0142202630097695,0.0002513661375909
8298,2456190.5,26.20377710543062,13.38126755603752,-4.23753771997892,-0.0020983398226188,-0.014235764679699,0.0002514838352454
8299,2456191.5,26.201829221264795,13.36720655686155,-4.237364367228242,-0.0018009967340151,-0.014245933877467,0.0002515375268016
8300,2456192.5,26.200175264172447,13.353138018049313,-4.237190989278872,-0.0015037457092614,-0.0142508674939728,0.0002515279775588
8301,2456193.5,26.19881508572841,13.33906706942991,-4.237017624593931,-0.0012066948009111,-0.0142506706790226,0.00025145896133
8302,2456194.5,26.19774844663347,13.32499873631548,-4.236844306671733,-0.0009099204595633,-0.0142454457637879,0.0002513365185112
8303,2456195.5,26.19697504573347,13.31093794651724,-4.236671062179273,-0.000613472953118,-0.0142352844524137,0.0002511681676922
8304,2456196.5,26.19649454312198,13.29688954362142,-4.236497909840767,-0.0003173825483637,-0.0142202629872277,0.0002509621983522
8305,2456197.5,26.19630657709418,13.282858303958902,-4.23632485997942,-2.16655487265e-05,-0.0142004394560071,0.0002507270744528
8306,2456198.4999999995,26.19641077523218,13.26884895548632,-4.236151914607939,0.0002736700055008,-0.0141758525849816,0.000250470933139
8307,2456199.4999999995,26.196806759942735,13.2548661972496,-4.235979067980517,0.0005686189418143,-0.0141465217679022,0.0002502011650998
8308,2456200.5,26.19749414878602,13.2409147181996,-4.235806307521328,0.0008631739724088,-0.0141124483398467,0.0002499240861079
8309,2456201.5,26.19847255016245,13.22699921411292,-4.235633615025453,0.0011573214656071,-0.0140736180722379,0.0002496447254163
8310,2456202.4999999995,26.19974155533179,13.21312440150699,-4.235460968003126,0.0014510384074066,-0.0140300046200285,0.0002493667517798
8311,2456203.5000000005,26.20130072812363,13.199295027847938,-4.235288341028467,0.0017442908509303,-0.0139815733833125,0.0002490925341172
8312,2456204.5,26.20314959385376,13.18551587796595,-4.235115706971815,0.0020370338502445,-0.0139282851216794,0.0002488233044919
8313,2456205.5,26.20528762879294,13.171791777231688,-4.234943038038995,0.0023292125558436,-0.013870098735888,0.0002485593700986
8314,2456206.5,26.207714251091506,13.15812759253097,-4.234770306598374,0.0026207639302042,-0.0138069728516169,0.0002483003148032
