,kboTIME,x,y,z
0,2447892.2037006095,-46.90601754181572,1.507588074328474,20.7247317160847
1,2447893.203790382,-46.88873724632933,1.508847689017349,20.72527178256973
2,2447894.2038797676,-46.87151929167543,1.510407779726407,20.72581175257419
3,2447895.203968738,-46.85436912000433,1.512266830409109,20.72635159255635
4,2447896.2040572655,-46.83729205276057,1.514423200146244,20.72689127327407
5,2447897.2041453226,-46.82029328040269,1.516875149550519,20.72743077207156
6,2447898.2042328827,-46.80337785933517,1.519620870841467,20.72797007496202
7,2447899.20431992,-46.78655071822067,1.522658519619095,20.72850917823662
8,2447900.204406409,-46.7698166753005,1.525986244720982,20.72904808925336
9,2447901.204492325,-46.75318046640884,1.529602211118655,20.7295868260851
10,2447902.2045776425,-46.73664678029483,1.533504610843395,20.73012541590041
11,2447903.2046623374,-46.72022029504765,1.537691659220079,20.73066389228139
12,2447904.2047463846,-46.70390570861493,1.542161577616703,20.73120229199736
13,2447905.204829759,-46.68770775834612,1.546912567573357,20.73174065187858
14,2447906.204912435,-46.67163122817195,1.551942782717561,20.73227900630822
15,2447907.204994387,-46.65568094549948,1.55725030388522,20.73281738556843
16,2447908.2050755895,-46.63986177174498,1.562833120390262,20.73335581499414
17,2447909.2051560166,-46.62417859047971,1.568689117859797,20.7338943147156
18,2447910.2052356424,-46.6086362961147,1.574816071354389,20.73443289972132
19,2447911.205314441,-46.59323978469816,1.581211641760697,20.73497158000858
